,Unnamed: 0,tc,test #,kp,kd,ki,ess_step,IAE,ITAE,Kr,Tn,Tv,PR,RT,P-Eng,S-Eng,Eng-rel,osc_p,osc_s,parameter_code,eng-diff,mr_RT,mr_PR,mr_ess_g,mr_IAE,mr_ITAE,mr_Eng_p_s,mr_EngS,mr_osc,total_one
2062,2062,tc106,150,14.285714285714285,0.3571428571428571,2040.816326530612,0.9345794392523364,0.075,0.003,0.07,0.007,0.025,1.213,0.447,127075102.655,7274622261838.58,1.746827506379461e-05,1,1,hhl,-6283482507555.024,0.0,0.0,0.0,,0.0,0.0,,,0.0
2063,2063,tc106,151,3.333333333333333,0.0,90.0900900900901,div0,0.003,0.003,0.3,0.037,0.0,1.246,0.446,131460537.542,6931696814860.13,1.896513091284888e-05,1,1,lll,-5940557060576.574,0.0,0.0,,1.0,,,0.0,1.0,2.0
2064,2064,tc106,152,3.333333333333333,0.1833333333333333,83.33333333333333,0.7692307692307692,0.1284523257866513,0.0088,0.3,0.04,0.055,1.178,0.447,112516639.153,5782138737623.695,1.9459346144855967e-05,1,1,lll,-4790998983340.14,0.0,0.0,,0.0,,,0.0,1.0,1.0
2065,2065,tc106,153,10.0,0.25,606.060606060606,0.9090909090909091,0.0963392443399884,0.00495,0.1,0.0165,0.025,1.274,0.447,135054142.445,6476722792880.845,2.085223449634903e-05,1,1,lll,-5485583038597.289,0.0,0.0,,1.0,,,0.0,1.0,2.0
2066,2066,tc106,154,14.285714285714285,0.7857142857142857,432.90043290043286,0.9345794392523364,0.2415352680547619,0.0311142857142857,0.07,0.033,0.055,1.431,0.519,143236290.699,2700244035821.756,5.304568357482156e-05,1,1,hlh,-1709104281538.1997,0.0,0.0,1.0,,,0.0,,,1.0
2067,2067,tc106,155,7.692307692307692,0.423076923076923,615.3846153846152,0.8849557522123894,0.1090827138530136,0.0063461538461538,0.13,0.0125,0.055,1.159,0.446,113222591.634,6444170674608.369,1.7569769230372048e-05,1,1,lll,-5453030920324.813,0.0,0.0,,0.0,,,0.0,1.0,1.0
2068,2068,tc106,156,7.692307692307692,0.4615384615384614,769.2307692307692,0.8849557522123894,0.1019049330730136,0.0055384615384615,0.13,0.01,0.06,1.129,0.446,107594882.792,6444824384987.118,1.6694773412699447e-05,1,1,lll,-5453684630703.5625,0.0,0.0,,0.0,,,0.0,1.0,1.0
2069,2069,tc106,157,10.0,0.1,100.0,0.9090909090909091,0.15,0.012,0.1,0.1,0.01,1.544,0.658,126187198.877,1452775320580.451,8.685940426533566e-05,1,1,lll,-461635566296.8949,0.0,0.0,,0.0,,,0.0,1.0,1.0
2070,2070,tc106,158,4.3478260869565215,0.108695652173913,117.50881316098707,0.8130081300813008,0.0951257748640097,0.0048260869565217,0.23,0.037,0.025,1.249,0.446,127802566.757,6135731448701.237,2.0829230846479143e-05,1,1,lll,-5144591694417.682,0.0,0.0,,1.0,,,0.0,1.0,2.0
2071,2071,tc106,159,6.666666666666667,0.0666666666666666,266.6666666666667,0.8695652173913044,0.0612372435695794,0.002,0.15,0.025,0.01,1.29,0.446,138894257.197,6555332717410.496,2.118797979972958e-05,1,1,lll,-5564192963126.94,0.0,0.0,,1.0,,,0.0,1.0,2.0
2072,2072,tc106,15,4.3478260869565215,0.0434782608695652,85.25149190110827,0.8130081300813008,0.0706337768690207,0.0026608695652173,0.23,0.051,0.01,1.309,0.451,136302110.511,5339380711636.509,2.5527700284406897e-05,1,1,lll,-4348240957352.9526,0.0,0.0,,1.0,,,0.0,1.0,2.0
2073,2073,tc106,160,11.11111111111111,0.4444444444444444,376.6478342749529,0.9174311926605504,0.1717556403731766,0.0157333333333333,0.09,0.0295,0.04,1.368,0.478,141006027.49,3807166139727.709,3.703700398535401e-05,1,1,ell,-2816026385444.153,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
2074,2074,tc106,161,8.333333333333334,0.2916666666666667,5555.555555555556,0.8928571428571428,0.0313747509950278,0.000525,0.12,0.0015,0.035,1.04,0.446,98136455.197,9841730906006.016,9.97146296055618e-06,1,1,lhl,-8850591151722.459,0.0,1.0,1.0,1.0,0.0,0.0,,,3.0
2075,2075,tc106,162,20.0,0.5,579.7101449275361,0.9523809523809523,0.1970088830484554,0.0207,0.05,0.0345,0.025,1.583,0.58,158094400.83,2057804279396.1,7.682674315187821e-05,1,1,hll,-1066664525112.5441,0.0,0.0,1.0,1.0,1.0,0.0,,,3.0
2076,2076,tc106,163,7.692307692307692,0.6153846153846153,284.9002849002849,0.8849557522123894,0.1933510159906468,0.0199384615384615,0.13,0.027,0.08,1.226,0.453,117727688.935,4832466176109.951,2.436182368269956e-05,1,1,llh,-3841326421826.395,0.0,0.0,0.0,1.0,1.0,1.0,,,3.0
2077,2077,tc106,164,4.545454545454546,0.1818181818181818,324.6753246753247,0.819672131147541,0.0756787468664269,0.0030545454545454,0.22,0.014,0.04,1.133,0.446,110757461.762,7076900219295.708,1.56505614506209e-05,1,1,lll,-6085760465012.152,0.0,0.0,,1.0,,,0.0,1.0,2.0
2078,2078,tc106,165,8.333333333333334,0.3333333333333333,925.925925925926,0.8928571428571428,0.0821583836257749,0.0036,0.12,0.009,0.04,1.155,0.446,114668406.432,7082612864012.487,1.6190127659615906e-05,1,1,lll,-6091473109728.932,0.0,0.0,,1.0,,,0.0,1.0,2.0
2079,2079,tc106,166,6.666666666666667,0.1666666666666666,333.3333333333333,0.8695652173913044,0.0866025403784438,0.0039999999999999,0.15,0.02,0.025,1.238,0.446,128531269.592,6609495177533.332,1.944645788212345e-05,1,1,lll,-5618355423249.776,0.0,0.0,,1.0,,,0.0,1.0,2.0
2080,2080,tc106,167,20.0,0.1,500.0,0.9523809523809523,0.0948683298050513,0.0048,0.05,0.04,0.005,1.656,0.607,161953927.612,1889935840669.641,8.56928177808494e-05,1,1,hll,-898796086386.0851,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0
2081,2081,tc106,168,4.3478260869565215,0.2608695652173913,46.25346901017576,0.8130081300813008,0.2348912791984373,0.0294260869565217,0.23,0.094,0.06,1.329,0.486,124020480.597,3362178161120.876,3.688694490706415e-05,1,1,lll,-2371038406837.32,0.0,0.0,,0.0,,,0.0,1.0,1.0
2082,2082,tc106,169,8.333333333333334,0.5,877.1929824561404,0.8928571428571428,0.1033803656406766,0.0057,0.12,0.0095,0.06,1.132,0.446,108249536.047,6453538843557.868,1.6773670798473337e-05,1,1,lll,-5462399089274.3125,0.0,0.0,,0.0,,,0.0,1.0,1.0
2083,2083,tc106,16,3.333333333333333,0.1166666666666666,40.4040404040404,0.7692307692307692,0.1471606265276143,0.01155,0.3,0.0825,0.035,1.283,0.462,124855198.769,4193699016817.303,2.9772093387797663e-05,1,1,lll,-3202559262533.747,0.0,0.0,,0.0,,,0.0,1.0,1.0
2084,2084,tc106,170,8.333333333333334,0.0833333333333333,396.8253968253968,0.8928571428571428,0.0627495019900556,0.0021,0.12,0.021,0.01,1.302,0.447,141674583.308,6553542981150.026,2.161801390721004e-05,1,1,lll,-5562403226866.471,0.0,0.0,,1.0,,,0.0,1.0,2.0
